epoch,ts_ns,duty_a,duty_b,duty_c
7566,378200000,0.439976,0.917458,0.367566
7568,378300000,0.435997,0.917956,0.371047
7570,378400000,0.432040,0.918400,0.374559
7572,378500000,0.428106,0.918790,0.378104
7574,378600000,0.424195,0.919126,0.381679
7576,378700000,0.420308,0.919407,0.385285
7578,378800000,0.416445,0.919634,0.388921
7580,378900000,0.412607,0.919806,0.392587
7582,379000000,0.408795,0.919924,0.396281
7584,379100000,0.405009,0.919988,0.400003
7586,379200000,0.401250,0.919997,0.403753
7588,379300000,0.397518,0.919952,0.407530
7590,379400000,0.393815,0.919852,0.411334
7592,379500000,0.390140,0.919697,0.415163
7594,379600000,0.386494,0.919489,0.419017
7596,379700000,0.382878,0.919225,0.422897
7598,379800000,0.379292,0.918908,0.426800
7600,379900000,0.375737,0.918536,0.430726
7602,380000000,0.372214,0.918110,0.434676
7604,380100000,0.368723,0.917630,0.438647
7606,380200000,0.365264,0.917095,0.442641
7608,380300000,0.361838,0.916507,0.446654
7610,380400000,0.358446,0.915865,0.450689
7612,380500000,0.355089,0.915169,0.454743
7614,380600000,0.351766,0.914419,0.458816
7616,380700000,0.348478,0.913615,0.462907
7618,380800000,0.345226,0.912758,0.467016
7620,380900000,0.342010,0.911848,0.471142
7622,381000000,0.338831,0.910885,0.475284
7624,381100000,0.335690,0.909868,0.479442
7626,381200000,0.332586,0.908799,0.483615
7628,381300000,0.329520,0.907677,0.487803
7630,381400000,0.326493,0.906502,0.492004
7632,381500000,0.323506,0.905275,0.496219
7634,381600000,0.320558,0.903996,0.500446
7636,381700000,0.317650,0.902665,0.504685
7638,381800000,0.314783,0.901282,0.508934
7640,381900000,0.311957,0.899848,0.513195
7642,382000000,0.309173,0.898362,0.517465
7644,382100000,0.306431,0.896826,0.521744
7646,382200000,0.303730,0.895238,0.526031
7648,382300000,0.301073,0.893600,0.530327
7650,382400000,0.298459,0.891912,0.534629
7652,382500000,0.295889,0.890173,0.538938
7654,382600000,0.293363,0.888385,0.543252
7656,382700000,0.290881,0.886547,0.547571
7658,382800000,0.288444,0.884660,0.551895
7660,382900000,0.286053,0.882725,0.556223
7662,383000000,0.283707,0.880740,0.560553
7664,383100000,0.281407,0.878708,0.564886
7666,383200000,0.279153,0.876627,0.569220
7668,383300000,0.276946,0.874499,0.573555
7670,383400000,0.274787,0.872323,0.577890
7672,383500000,0.272674,0.870101,0.582225
7674,383600000,0.270610,0.867832,0.586559
7676,383700000,0.268593,0.865516,0.590891
7678,383800000,0.266625,0.863155,0.595220
7680,383900000,0.264705,0.860748,0.599546
7682,384000000,0.262835,0.858296,0.603869
7684,384100000,0.261013,0.855800,0.608187
7686,384200000,0.259242,0.853259,0.612499
7688,384300000,0.257520,0.850674,0.616806
7690,384400000,0.255848,0.848046,0.621106
7692,384500000,0.254227,0.845374,0.625399
7694,384600000,0.252657,0.842660,0.629683
7696,384700000,0.251137,0.839904,0.633960
7698,384800000,0.249668,0.837105,0.638226
7700,384900000,0.248251,0.834266,0.642483
7702,385000000,0.246886,0.831385,0.646730
7704,385100000,0.245572,0.828464,0.650964
7706,385200000,0.244310,0.825503,0.655187
7708,385300000,0.243100,0.822502,0.659398
7710,385400000,0.241943,0.819462,0.663594
7712,385500000,0.240839,0.816384,0.667777
7714,385600000,0.239787,0.813267,0.671946
7716,385700000,0.238788,0.810113,0.676099
7718,385800000,0.237842,0.806922,0.680236
7720,385900000,0.236950,0.803694,0.684356
7722,386000000,0.236111,0.800430,0.688459
7724,386100000,0.235325,0.797131,0.692544
7726,386200000,0.234593,0.793796,0.696611
7728,386300000,0.233915,0.790427,0.700658
7730,386400000,0.233291,0.787023,0.704686
7732,386500000,0.232720,0.783587,0.708693
7734,386600000,0.232204,0.780117,0.712679
7736,386700000,0.231742,0.776615,0.716643
7738,386800000,0.231334,0.773081,0.720585
7740,386900000,0.230980,0.769516,0.724504
7742,387000000,0.230681,0.765920,0.728399
7744,387100000,0.230436,0.762294,0.732270
7746,387200000,0.230245,0.758638,0.736116
7748,387300000,0.230109,0.754954,0.739937
7750,387400000,0.230027,0.751241,0.743732
7752,387500000,0.230000,0.747500,0.747500
7754,387600000,0.230027,0.743732,0.751241
7756,387700000,0.230109,0.739937,0.754954
7758,387800000,0.230245,0.736116,0.758638
7760,387900000,0.230436,0.732270,0.762294
7762,388000000,0.230681,0.728399,0.765920
7764,388100000,0.230980,0.724504,0.769516
7766,388200000,0.231334,0.720585,0.773081
7768,388300000,0.231742,0.716643,0.776615
7770,388400000,0.232204,0.712679,0.780117
7772,388500000,0.232720,0.708693,0.783587
7774,388600000,0.233291,0.704686,0.787023
7776,388700000,0.233915,0.700658,0.790427
7778,388800000,0.234593,0.696611,0.793796
7780,388900000,0.235325,0.692544,0.797131
7782,389000000,0.236111,0.688459,0.800430
7784,389100000,0.236950,0.684356,0.803694
7786,389200000,0.237842,0.680236,0.806922
7788,389300000,0.238788,0.676099,0.810113
7790,389400000,0.239787,0.671946,0.813267
7792,389500000,0.240839,0.667777,0.816384
7794,389600000,0.241943,0.663594,0.819462
7796,389700000,0.243100,0.659398,0.822502
7798,389800000,0.244310,0.655187,0.825503
7800,389900000,0.245572,0.650964,0.828464
7802,390000000,0.246886,0.646730,0.831385
7804,390100000,0.248251,0.642483,0.834266
7806,390200000,0.249668,0.638226,0.837105
7808,390300000,0.251137,0.633960,0.839904
7810,390400000,0.252657,0.629683,0.842660
7812,390500000,0.254227,0.625399,0.845374
7814,390600000,0.255848,0.621106,0.848046
7816,390700000,0.257520,0.616806,0.850674
7818,390800000,0.259242,0.612499,0.853259
7820,390900000,0.261013,0.608187,0.855800
7822,391000000,0.262835,0.603869,0.858296
7824,391100000,0.264705,0.599546,0.860748
7826,391200000,0.266625,0.595220,0.863155
7828,391300000,0.268593,0.590891,0.865516
7830,391400000,0.270610,0.586559,0.867832
7832,391500000,0.272674,0.582225,0.870101
7834,391600000,0.274787,0.577890,0.872323
7836,391700000,0.276946,0.573555,0.874499
7838,391800000,0.279153,0.569220,0.876627
7840,391900000,0.281407,0.564886,0.878708
7842,392000000,0.283707,0.560553,0.880740
7844,392100000,0.286053,0.556223,0.882725
7846,392200000,0.288444,0.551895,0.884660
7848,392300000,0.290881,0.547571,0.886547
7850,392400000,0.293363,0.543252,0.888385
7852,392500000,0.295889,0.538938,0.890173
7854,392600000,0.298459,0.534629,0.891912
7856,392700000,0.301073,0.530327,0.893600
7858,392800000,0.303730,0.526031,0.895238
7860,392900000,0.306431,0.521744,0.896826
7862,393000000,0.309173,0.517465,0.898362
7864,393100000,0.311957,0.513195,0.899848
7866,393200000,0.314783,0.508934,0.901282
7868,393300000,0.317650,0.504685,0.902665
7870,393400000,0.320558,0.500446,0.903996
7872,393500000,0.323506,0.496219,0.905275
7874,393600000,0.326493,0.492004,0.906502
7876,393700000,0.329520,0.487803,0.907677
7878,393800000,0.332586,0.483615,0.908799
7880,393900000,0.335690,0.479442,0.909868
7882,394000000,0.338831,0.475284,0.910885
7884,394100000,0.342010,0.471142,0.911848
7886,394200000,0.345226,0.467016,0.912758
7888,394300000,0.348478,0.462907,0.913615
7890,394400000,0.351766,0.458816,0.914419
7892,394500000,0.355089,0.454743,0.915169
7894,394600000,0.358446,0.450689,0.915865
7896,394700000,0.361838,0.446654,0.916507
7898,394800000,0.365264,0.442641,0.917095
7900,394900000,0.368723,0.438647,0.917630
7902,395000000,0.372214,0.434676,0.918110
7904,395100000,0.375737,0.430726,0.918536
7906,395200000,0.379292,0.426800,0.918908
7908,395300000,0.382878,0.422897,0.919225
7910,395400000,0.386494,0.419017,0.919489
7912,395500000,0.390140,0.415163,0.919697
7914,395600000,0.393815,0.411334,0.919852
7916,395700000,0.397518,0.407530,0.919952
7918,395800000,0.401250,0.403753,0.919997
7920,395900000,0.405009,0.400003,0.919988
7922,396000000,0.408795,0.396281,0.919924
7924,396100000,0.412607,0.392587,0.919806
7926,396200000,0.416445,0.388921,0.919634
7928,396300000,0.420308,0.385285,0.919407
7930,396400000,0.424195,0.381679,0.919126
7932,396500000,0.428106,0.378104,0.918790
7934,396600000,0.432040,0.374559,0.918400
7936,396700000,0.435997,0.371047,0.917956
7938,396800000,0.439976,0.367566,0.917458
7940,396900000,0.443976,0.364118,0.916905
7942,397000000,0.447997,0.360704,0.916299
7944,397100000,0.452038,0.357323,0.915639
7946,397200000,0.456098,0.353977,0.914925
7948,397300000,0.460177,0.350666,0.914157
7950,397400000,0.464274,0.347390,0.913336
7952,397500000,0.468389,0.344150,0.912461
7954,397600000,0.472521,0.340946,0.911533
7956,397700000,0.476668,0.337780,0.910552
7958,397800000,0.480832,0.334651,0.909518
7960,397900000,0.485010,0.331560,0.908431
7962,398000000,0.489202,0.328507,0.907291
7964,398100000,0.493408,0.325493,0.906099
7966,398200000,0.497627,0.322519,0.904855
7968,398300000,0.501858,0.319584,0.903558
7970,398400000,0.506100,0.316690,0.902210
7972,398500000,0.510353,0.313837,0.900810
7974,398600000,0.514617,0.311025,0.899358
7976,398700000,0.518890,0.308254,0.897856
7978,398800000,0.523172,0.305526,0.896302
7980,398900000,0.527462,0.302840,0.894698
7982,399000000,0.531760,0.300197,0.893043
7984,399100000,0.536065,0.297598,0.891338
7986,399200000,0.540375,0.295042,0.889583
7988,399300000,0.544691,0.292531,0.887778
7990,399400000,0.549012,0.290064,0.885924
7992,399500000,0.553337,0.287642,0.884021
7994,399600000,0.557666,0.285266,0.882069
7996,399700000,0.561997,0.282935,0.880068
7998,399800000,0.566330,0.280651,0.878019
8000,399900000,0.570665,0.278412,0.875923
8002,400000000,0.575000,0.276221,0.873779
8004,400100000,0.579335,0.274077,0.871588
8006,400200000,0.583670,0.271981,0.869349
8008,400300000,0.588003,0.269932,0.867065
8010,400400000,0.592334,0.267931,0.864734
8012,400500000,0.596663,0.265979,0.862358
8014,400600000,0.600988,0.264076,0.859936
8016,400700000,0.605309,0.262222,0.857469
8018,400800000,0.609625,0.260417,0.854958
8020,400900000,0.613935,0.258662,0.852402
8022,401000000,0.618240,0.256957,0.849803
8024,401100000,0.622538,0.255302,0.847160
8026,401200000,0.626828,0.253698,0.844474
8028,401300000,0.631110,0.252144,0.841746
8030,401400000,0.635383,0.250642,0.838975
8032,401500000,0.639647,0.249190,0.836163
8034,401600000,0.643900,0.247790,0.833310
8036,401700000,0.648142,0.246442,0.830416
8038,401800000,0.652373,0.245145,0.827481
8040,401900000,0.656592,0.243901,0.824507
8042,402000000,0.660798,0.242709,0.821493
8044,402100000,0.664990,0.241569,0.818440
8046,402200000,0.669168,0.240482,0.815349
8048,402300000,0.673332,0.239448,0.812220
8050,402400000,0.677479,0.238467,0.809054
8052,402500000,0.681611,0.237539,0.805850
8054,402600000,0.685726,0.236664,0.802610
8056,402700000,0.689823,0.235843,0.799334
8058,402800000,0.693902,0.235075,0.796023
8060,402900000,0.697962,0.234361,0.792677
8062,403000000,0.702003,0.233701,0.789296
8064,403100000,0.706024,0.233095,0.785882
8066,403200000,0.710024,0.232542,0.782434
8068,403300000,0.714003,0.232044,0.778953
8070,403400000,0.717960,0.231600,0.775441
8072,403500000,0.721894,0.231210,0.771896
8074,403600000,0.725805,0.230874,0.768321
8076,403700000,0.729692,0.230593,0.764715
8078,403800000,0.733555,0.230366,0.761079
8080,403900000,0.737393,0.230194,0.757413
8082,404000000,0.741205,0.230076,0.753719
8084,404100000,0.744991,0.230012,0.749997
8086,404200000,0.748750,0.230003,0.746247
8088,404300000,0.752482,0.230048,0.742470
8090,404400000,0.756185,0.230148,0.738666
8092,404500000,0.759860,0.230303,0.734837
8094,404600000,0.763506,0.230511,0.730983
8096,404700000,0.767122,0.230775,0.727103
8098,404800000,0.770708,0.231092,0.723200
8100,404900000,0.774263,0.231464,0.719274
8102,405000000,0.777786,0.231890,0.715324
8104,405100000,0.781277,0.232370,0.711353
8106,405200000,0.784736,0.232905,0.707359
8108,405300000,0.788162,0.233493,0.703346
8110,405400000,0.791554,0.234135,0.699311
8112,405500000,0.794911,0.234831,0.695257
8114,405600000,0.798234,0.235581,0.691184
8116,405700000,0.801522,0.236385,0.687093
8118,405800000,0.804774,0.237242,0.682984
8120,405900000,0.807990,0.238152,0.678858
8122,406000000,0.811169,0.239115,0.674716
8124,406100000,0.814310,0.240132,0.670558
8126,406200000,0.817414,0.241201,0.666385
8128,406300000,0.820480,0.242323,0.662197
8130,406400000,0.823507,0.243498,0.657996
8132,406500000,0.826494,0.244725,0.653781
8134,406600000,0.829442,0.246004,0.649554
8136,406700000,0.832350,0.247335,0.645315
8138,406800000,0.835217,0.248718,0.641066
8140,406900000,0.838043,0.250152,0.636805
8142,407000000,0.840827,0.251638,0.632535
8144,407100000,0.843569,0.253174,0.628256
8146,407200000,0.846270,0.254762,0.623969
8148,407300000,0.848927,0.256400,0.619673
8150,407400000,0.851541,0.258088,0.615371
8152,407500000,0.854111,0.259827,0.611062
8154,407600000,0.856637,0.261615,0.606748
8156,407700000,0.859119,0.263453,0.602429
8158,407800000,0.861556,0.265340,0.598105
8160,407900000,0.863947,0.267275,0.593777
8162,408000000,0.866293,0.269260,0.589447
8164,408100000,0.868593,0.271292,0.585114
8166,408200000,0.870847,0.273373,0.580780
8168,408300000,0.873054,0.275501,0.576445
8170,408400000,0.875213,0.277677,0.572110
8172,408500000,0.877326,0.279899,0.567775
8174,408600000,0.879390,0.282168,0.563441
8176,408700000,0.881407,0.284484,0.559109
8178,408800000,0.883375,0.286845,0.554780
8180,408900000,0.885295,0.289252,0.550454
8182,409000000,0.887165,0.291704,0.546131
8184,409100000,0.888987,0.294200,0.541813
8186,409200000,0.890758,0.296741,0.537501
8188,409300000,0.892480,0.299326,0.533194
8190,409400000,0.894152,0.301954,0.528894
8192,409500000,0.895773,0.304626,0.524601
8194,409600000,0.897343,0.307340,0.520317
8196,409700000,0.898863,0.310096,0.516040
8198,409800000,0.900332,0.312895,0.511774
8200,409900000,0.901749,0.315734,0.507517
8202,410000000,0.903114,0.318615,0.503270
8204,410100000,0.904428,0.321536,0.499036
8206,410200000,0.905690,0.324497,0.494813
8208,410300000,0.906900,0.327498,0.490602
8210,410400000,0.908057,0.330538,0.486406
8212,410500000,0.909161,0.333616,0.482223
8214,410600000,0.910213,0.336733,0.478054
8216,410700000,0.911212,0.339887,0.473901
8218,410800000,0.912158,0.343078,0.469764
8220,410900000,0.913050,0.346306,0.465644
8222,411000000,0.913889,0.349570,0.461541
8224,411100000,0.914675,0.352869,0.457456
8226,411200000,0.915407,0.356204,0.453389
8228,411300000,0.916085,0.359573,0.449342
8230,411400000,0.916709,0.362977,0.445314
8232,411500000,0.917280,0.366413,0.441307
8234,411600000,0.917796,0.369883,0.437321
8236,411700000,0.918258,0.373385,0.433357
8238,411800000,0.918666,0.376919,0.429415
8240,411900000,0.919020,0.380484,0.425496
8242,412000000,0.919319,0.384080,0.421601
8244,412100000,0.919564,0.387706,0.417730
8246,412200000,0.919755,0.391362,0.413884
8248,412300000,0.919891,0.395046,0.410063
8250,412400000,0.919973,0.398759,0.406268
8252,412500000,0.920000,0.402500,0.402500
8254,412600000,0.919973,0.406268,0.398759
8256,412700000,0.919891,0.410063,0.395046
8258,412800000,0.919755,0.413884,0.391362
8260,412900000,0.919564,0.417730,0.387706
8262,413000000,0.919319,0.421601,0.384080
8264,413100000,0.919020,0.425496,0.380484
8266,413200000,0.918666,0.429415,0.376919
8268,413300000,0.918258,0.433357,0.373385
8270,413400000,0.917796,0.437321,0.369883
8272,413500000,0.917280,0.441307,0.366413
8274,413600000,0.916709,0.445314,0.362977
8276,413700000,0.916085,0.449342,0.359573
8278,413800000,0.915407,0.453389,0.356204
8280,413900000,0.914675,0.457456,0.352869
8282,414000000,0.913889,0.461541,0.349570
8284,414100000,0.913050,0.465644,0.346306
8286,414200000,0.912158,0.469764,0.343078
8288,414300000,0.911212,0.473901,0.339887
8290,414400000,0.910213,0.478054,0.336733
8292,414500000,0.909161,0.482223,0.333616
8294,414600000,0.908057,0.486406,0.330538
8296,414700000,0.906900,0.490602,0.327498
8298,414800000,0.905690,0.494813,0.324497
8300,414900000,0.904428,0.499036,0.321536
8302,415000000,0.903114,0.503270,0.318615
8304,415100000,0.901749,0.507517,0.315734
8306,415200000,0.900332,0.511774,0.312895
8308,415300000,0.898863,0.516040,0.310096
8310,415400000,0.897343,0.520317,0.307340
8312,415500000,0.895773,0.524601,0.304626
8314,415600000,0.894152,0.528894,0.301954
8316,415700000,0.892480,0.533194,0.299326
8318,415800000,0.890758,0.537501,0.296741
8320,415900000,0.888987,0.541813,0.294200
8322,416000000,0.887165,0.546131,0.291704
8324,416100000,0.885295,0.550454,0.289252
8326,416200000,0.883375,0.554780,0.286845
8328,416300000,0.881407,0.559109,0.284484
8330,416400000,0.879390,0.563441,0.282168
8332,416500000,0.877326,0.567775,0.279899
8334,416600000,0.875213,0.572110,0.277677
8336,416700000,0.873054,0.576445,0.275501
8338,416800000,0.870847,0.580780,0.273373
8340,416900000,0.868593,0.585114,0.271292
8342,417000000,0.866293,0.589447,0.269260
8344,417100000,0.863947,0.593777,0.267275
8346,417200000,0.861556,0.598105,0.265340
8348,417300000,0.859119,0.602429,0.263453
8350,417400000,0.856637,0.606748,0.261615
8352,417500000,0.854111,0.611062,0.259827
8354,417600000,0.851541,0.615371,0.258088
8356,417700000,0.848927,0.619673,0.256400
8358,417800000,0.846270,0.623969,0.254762
8360,417900000,0.843569,0.628256,0.253174
8362,418000000,0.840827,0.632535,0.251638
8364,418100000,0.838043,0.636805,0.250152
8366,418200000,0.835217,0.641066,0.248718
8368,418300000,0.832350,0.645315,0.247335
8370,418400000,0.829442,0.649554,0.246004
8372,418500000,0.826494,0.653781,0.244725
8374,418600000,0.823507,0.657996,0.243498
8376,418700000,0.820480,0.662197,0.242323
8378,418800000,0.817414,0.666385,0.241201
8380,418900000,0.814310,0.670558,0.240132
8382,419000000,0.811169,0.674716,0.239115
8384,419100000,0.807990,0.678858,0.238152
8386,419200000,0.804774,0.682984,0.237242
8388,419300000,0.801522,0.687093,0.236385
8390,419400000,0.798234,0.691184,0.235581
8392,419500000,0.794911,0.695257,0.234831
8394,419600000,0.791554,0.699311,0.234135
8396,419700000,0.788162,0.703346,0.233493
8398,419800000,0.784736,0.707359,0.232905
8400,419900000,0.781277,0.711353,0.232370
8402,420000000,0.777786,0.715324,0.231890
8404,420100000,0.774263,0.719274,0.231464
8406,420200000,0.770708,0.723200,0.231092
8408,420300000,0.767122,0.727103,0.230775
8410,420400000,0.763506,0.730983,0.230511
8412,420500000,0.759860,0.734837,0.230303
8414,420600000,0.756185,0.738666,0.230148
8416,420700000,0.752482,0.742470,0.230048
8418,420800000,0.748750,0.746247,0.230003
8420,420900000,0.744991,0.749997,0.230012
8422,421000000,0.741205,0.753719,0.230076
8424,421100000,0.737393,0.757413,0.230194
8426,421200000,0.733555,0.761079,0.230366
8428,421300000,0.729692,0.764715,0.230593
8430,421400000,0.725805,0.768321,0.230874
8432,421500000,0.721894,0.771896,0.231210
8434,421600000,0.717960,0.775441,0.231600
8436,421700000,0.714003,0.778953,0.232044
8438,421800000,0.710024,0.782434,0.232542
8440,421900000,0.706024,0.785882,0.233095
8442,422000000,0.702003,0.789296,0.233701
8444,422100000,0.697962,0.792677,0.234361
8446,422200000,0.693902,0.796023,0.235075
8448,422300000,0.689823,0.799334,0.235843
8450,422400000,0.685726,0.802610,0.236664
8452,422500000,0.681611,0.805850,0.237539
8454,422600000,0.677479,0.809054,0.238467
8456,422700000,0.673332,0.812220,0.239448
8458,422800000,0.669168,0.815349,0.240482
8460,422900000,0.664990,0.818440,0.241569
8462,423000000,0.660798,0.821493,0.242709
8464,423100000,0.656592,0.824507,0.243901
8466,423200000,0.652373,0.827481,0.245145
8468,423300000,0.648142,0.830416,0.246442
8470,423400000,0.643900,0.833310,0.247790
8472,423500000,0.639647,0.836163,0.249190
8474,423600000,0.635383,0.838975,0.250642
8476,423700000,0.631110,0.841746,0.252144
8478,423800000,0.626828,0.844474,0.253698
8480,423900000,0.622538,0.847160,0.255302
8482,424000000,0.618240,0.849803,0.256957
8484,424100000,0.613935,0.852402,0.258662
8486,424200000,0.609625,0.854958,0.260417
8488,424300000,0.605309,0.857469,0.262222
8490,424400000,0.600988,0.859936,0.264076
8492,424500000,0.596663,0.862358,0.265979
8494,424600000,0.592334,0.864734,0.267931
8496,424700000,0.588003,0.867065,0.269932
8498,424800000,0.583670,0.869349,0.271981
8500,424900000,0.579335,0.871588,0.274077
8502,425000000,0.575000,0.873779,0.276221
8504,425100000,0.570665,0.875923,0.278412
8506,425200000,0.566330,0.878019,0.280651
8508,425300000,0.561997,0.880068,0.282935
8510,425400000,0.557666,0.882069,0.285266
8512,425500000,0.553337,0.884021,0.287642
8514,425600000,0.549012,0.885924,0.290064
8516,425700000,0.544691,0.887778,0.292531
8518,425800000,0.540375,0.889583,0.295042
8520,425900000,0.536065,0.891338,0.297598
8522,426000000,0.531760,0.893043,0.300197
8524,426100000,0.527462,0.894698,0.302840
8526,426200000,0.523172,0.896302,0.305526
8528,426300000,0.518890,0.897856,0.308254
8530,426400000,0.514617,0.899358,0.311025
8532,426500000,0.510353,0.900810,0.313837
8534,426600000,0.506100,0.902210,0.316690
8536,426700000,0.501858,0.903558,0.319584
8538,426800000,0.497627,0.904855,0.322519
8540,426900000,0.493408,0.906099,0.325493
8542,427000000,0.489202,0.907291,0.328507
8544,427100000,0.485010,0.908431,0.331560
8546,427200000,0.480832,0.909518,0.334651
8548,427300000,0.476668,0.910552,0.337780
8550,427400000,0.472521,0.911533,0.340946
8552,427500000,0.468389,0.912461,0.344150
8554,427600000,0.464274,0.913336,0.347390
8556,427700000,0.460177,0.914157,0.350666
8558,427800000,0.456098,0.914925,0.353977
8560,427900000,0.452038,0.915639,0.357323
8562,428000000,0.447997,0.916299,0.360704
8564,428100000,0.443976,0.916905,0.364118
8566,428200000,0.439976,0.917458,0.367566
8568,428300000,0.435997,0.917956,0.371047
8570,428400000,0.432040,0.918400,0.374559
8572,428500000,0.428106,0.918790,0.378104
8574,428600000,0.424195,0.919126,0.381679
8576,428700000,0.420308,0.919407,0.385285
8578,428800000,0.416445,0.919634,0.388921
8580,428900000,0.412607,0.919806,0.392587
8582,429000000,0.408795,0.919924,0.396281
8584,429100000,0.405009,0.919988,0.400003
8586,429200000,0.401250,0.919997,0.403753
8588,429300000,0.397518,0.919952,0.407530
8590,429400000,0.393815,0.919852,0.411334
8592,429500000,0.390140,0.919697,0.415163
8594,429600000,0.386494,0.919489,0.419017
8596,429700000,0.382878,0.919225,0.422897
8598,429800000,0.379292,0.918908,0.426800
8600,429900000,0.375737,0.918536,0.430726
8602,430000000,0.372214,0.918110,0.434676
8604,430100000,0.368723,0.917630,0.438647
8606,430200000,0.365264,0.917095,0.442641
8608,430300000,0.361838,0.916507,0.446654
8610,430400000,0.358446,0.915865,0.450689
8612,430500000,0.355089,0.915169,0.454743
8614,430600000,0.351766,0.914419,0.458816
8616,430700000,0.348478,0.913615,0.462907
8618,430800000,0.345226,0.912758,0.467016
8620,430900000,0.342010,0.911848,0.471142
8622,431000000,0.338831,0.910885,0.475284
8624,431100000,0.335690,0.909868,0.479442
8626,431200000,0.332586,0.908799,0.483615
8628,431300000,0.329520,0.907677,0.487803
8630,431400000,0.326493,0.906502,0.492004
8632,431500000,0.323506,0.905275,0.496219
8634,431600000,0.320558,0.903996,0.500446
8636,431700000,0.317650,0.902665,0.504685
8638,431800000,0.314783,0.901282,0.508934
8640,431900000,0.311957,0.899848,0.513195
8642,432000000,0.309173,0.898362,0.517465
8644,432100000,0.306431,0.896826,0.521744
8646,432200000,0.303730,0.895238,0.526031
8648,432300000,0.301073,0.893600,0.530327
8650,432400000,0.298459,0.891912,0.534629
8652,432500000,0.295889,0.890173,0.538938
8654,432600000,0.293363,0.888385,0.543252
8656,432700000,0.290881,0.886547,0.547571
8658,432800000,0.288444,0.884660,0.551895
8660,432900000,0.286053,0.882725,0.556223
8662,433000000,0.283707,0.880740,0.560553
8664,433100000,0.281407,0.878708,0.564886
8666,433200000,0.279153,0.876627,0.569220
8668,433300000,0.276946,0.874499,0.573555
8670,433400000,0.274787,0.872323,0.577890
8672,433500000,0.272674,0.870101,0.582225
8674,433600000,0.270610,0.867832,0.586559
8676,433700000,0.268593,0.865516,0.590891
8678,433800000,0.266625,0.863155,0.595220
8680,433900000,0.264705,0.860748,0.599546
8682,434000000,0.262835,0.858296,0.603869
8684,434100000,0.261013,0.855800,0.608187
8686,434200000,0.259242,0.853259,0.612499
8688,434300000,0.257520,0.850674,0.616806
8690,434400000,0.255848,0.848046,0.621106
8692,434500000,0.254227,0.845374,0.625399
8694,434600000,0.252657,0.842660,0.629683
8696,434700000,0.251137,0.839904,0.633960
8698,434800000,0.249668,0.837105,0.638226
8700,434900000,0.248251,0.834266,0.642483
8702,435000000,0.246886,0.831385,0.646730
8704,435100000,0.245572,0.828464,0.650964
8706,435200000,0.244310,0.825503,0.655187
8708,435300000,0.243100,0.822502,0.659398
8710,435400000,0.241943,0.819462,0.663594
8712,435500000,0.240839,0.816384,0.667777
8714,435600000,0.239787,0.813267,0.671946
8716,435700000,0.238788,0.810113,0.676099
8718,435800000,0.237842,0.806922,0.680236
8720,435900000,0.236950,0.803694,0.684356
8722,436000000,0.236111,0.800430,0.688459
8724,436100000,0.235325,0.797131,0.692544
8726,436200000,0.234593,0.793796,0.696611
8728,436300000,0.233915,0.790427,0.700658
8730,436400000,0.233291,0.787023,0.704686
8732,436500000,0.232720,0.783587,0.708693
8734,436600000,0.232204,0.780117,0.712679
8736,436700000,0.231742,0.776615,0.716643
8738,436800000,0.231334,0.773081,0.720585
8740,436900000,0.230980,0.769516,0.724504
8742,437000000,0.230681,0.765920,0.728399
8744,437100000,0.230436,0.762294,0.732270
8746,437200000,0.230245,0.758638,0.736116
8748,437300000,0.230109,0.754954,0.739937
8750,437400000,0.230027,0.751241,0.743732
8752,437500000,0.230000,0.747500,0.747500
8754,437600000,0.230027,0.743732,0.751241
8756,437700000,0.230109,0.739937,0.754954
8758,437800000,0.230245,0.736116,0.758638
8760,437900000,0.230436,0.732270,0.762294
8762,438000000,0.230681,0.728399,0.765920
8764,438100000,0.230980,0.724504,0.769516
8766,438200000,0.231334,0.720585,0.773081
8768,438300000,0.231742,0.716643,0.776615
8770,438400000,0.232204,0.712679,0.780117
8772,438500000,0.232720,0.708693,0.783587
8774,438600000,0.233291,0.704686,0.787023
8776,438700000,0.233915,0.700658,0.790427
8778,438800000,0.234593,0.696611,0.793796
8780,438900000,0.235325,0.692544,0.797131
8782,439000000,0.236111,0.688459,0.800430
8784,439100000,0.236950,0.684356,0.803694
8786,439200000,0.237842,0.680236,0.806922
8788,439300000,0.238788,0.676099,0.810113
8790,439400000,0.239787,0.671946,0.813267
8792,439500000,0.240839,0.667777,0.816384
8794,439600000,0.241943,0.663594,0.819462
8796,439700000,0.243100,0.659398,0.822502
8798,439800000,0.244310,0.655187,0.825503
8800,439900000,0.245572,0.650964,0.828464
8802,440000000,0.246886,0.646730,0.831385
8804,440100000,0.248251,0.642483,0.834266
8806,440200000,0.249668,0.638226,0.837105
8808,440300000,0.251137,0.633960,0.839904
8810,440400000,0.252657,0.629683,0.842660
8812,440500000,0.254227,0.625399,0.845374
8814,440600000,0.255848,0.621106,0.848046
8816,440700000,0.257520,0.616806,0.850674
8818,440800000,0.259242,0.612499,0.853259
8820,440900000,0.261013,0.608187,0.855800
8822,441000000,0.262835,0.603869,0.858296
8824,441100000,0.264705,0.599546,0.860748
8826,441200000,0.266625,0.595220,0.863155
8828,441300000,0.268593,0.590891,0.865516
8830,441400000,0.270610,0.586559,0.867832
8832,441500000,0.272674,0.582225,0.870101
8834,441600000,0.274787,0.577890,0.872323
